Index,Name,Full_Name,Intensity,Space,Hemi
920,7Networks_RH_Default_Par_8,7Networks_RH_Default_Par_8,920,MNI,R
921,7Networks_RH_Default_Par_9,7Networks_RH_Default_Par_9,921,MNI,R
922,7Networks_RH_Default_Par_10,7Networks_RH_Default_Par_10,922,MNI,R
923,7Networks_RH_Default_Par_11,7Networks_RH_Default_Par_11,923,MNI,R
924,7Networks_RH_Default_Par_12,7Networks_RH_Default_Par_12,924,MNI,R
925,7Networks_RH_Default_Par_13,7Networks_RH_Default_Par_13,925,MNI,R
926,7Networks_RH_Default_Par_14,7Networks_RH_Default_Par_14,926,MNI,R
927,7Networks_RH_Default_Par_15,7Networks_RH_Default_Par_15,927,MNI,R
928,7Networks_RH_Default_Par_16,7Networks_RH_Default_Par_16,928,MNI,R
929,7Networks_RH_Default_Temp_1,7Networks_RH_Default_Temp_1,929,MNI,R
930,7Networks_RH_Default_Temp_2,7Networks_RH_Default_Temp_2,930,MNI,R
931,7Networks_RH_Default_Temp_3,7Networks_RH_Default_Temp_3,931,MNI,R
932,7Networks_RH_Default_Temp_4,7Networks_RH_Default_Temp_4,932,MNI,R
933,7Networks_RH_Default_Temp_5,7Networks_RH_Default_Temp_5,933,MNI,R
934,7Networks_RH_Default_Temp_6,7Networks_RH_Default_Temp_6,934,MNI,R
935,7Networks_RH_Default_Temp_7,7Networks_RH_Default_Temp_7,935,MNI,R
936,7Networks_RH_Default_Temp_8,7Networks_RH_Default_Temp_8,936,MNI,R
937,7Networks_RH_Default_Temp_9,7Networks_RH_Default_Temp_9,937,MNI,R
938,7Networks_RH_Default_Temp_10,7Networks_RH_Default_Temp_10,938,MNI,R
939,7Networks_RH_Default_Temp_11,7Networks_RH_Default_Temp_11,939,MNI,R
940,7Networks_RH_Default_Temp_12,7Networks_RH_Default_Temp_12,940,MNI,R
941,7Networks_RH_Default_Temp_13,7Networks_RH_Default_Temp_13,941,MNI,R
942,7Networks_RH_Default_Temp_14,7Networks_RH_Default_Temp_14,942,MNI,R
943,7Networks_RH_Default_Temp_15,7Networks_RH_Default_Temp_15,943,MNI,R
944,7Networks_RH_Default_Temp_16,7Networks_RH_Default_Temp_16,944,MNI,R
945,7Networks_RH_Default_Temp_17,7Networks_RH_Default_Temp_17,945,MNI,R
946,7Networks_RH_Default_Temp_18,7Networks_RH_Default_Temp_18,946,MNI,R
947,7Networks_RH_Default_PFCv_1,7Networks_RH_Default_PFCv_1,947,MNI,R
948,7Networks_RH_Default_PFCv_2,7Networks_RH_Default_PFCv_2,948,MNI,R
949,7Networks_RH_Default_PFCv_3,7Networks_RH_Default_PFCv_3,949,MNI,R
950,7Networks_RH_Default_PFCv_4,7Networks_RH_Default_PFCv_4,950,MNI,R
951,7Networks_RH_Default_PFCv_5,7Networks_RH_Default_PFCv_5,951,MNI,R
952,7Networks_RH_Default_PFCv_6,7Networks_RH_Default_PFCv_6,952,MNI,R
953,7Networks_RH_Default_PFCv_7,7Networks_RH_Default_PFCv_7,953,MNI,R
954,7Networks_RH_Default_PFCv_8,7Networks_RH_Default_PFCv_8,954,MNI,R
955,7Networks_RH_Default_PFCv_9,7Networks_RH_Default_PFCv_9,955,MNI,R
956,7Networks_RH_Default_PFCv_10,7Networks_RH_Default_PFCv_10,956,MNI,R
957,7Networks_RH_Default_PFCdPFCm_1,7Networks_RH_Default_PFCdPFCm_1,957,MNI,R
958,7Networks_RH_Default_PFCdPFCm_2,7Networks_RH_Default_PFCdPFCm_2,958,MNI,R
959,7Networks_RH_Default_PFCdPFCm_3,7Networks_RH_Default_PFCdPFCm_3,959,MNI,R
960,7Networks_RH_Default_PFCdPFCm_4,7Networks_RH_Default_PFCdPFCm_4,960,MNI,R
961,7Networks_RH_Default_PFCdPFCm_5,7Networks_RH_Default_PFCdPFCm_5,961,MNI,R
962,7Networks_RH_Default_PFCdPFCm_6,7Networks_RH_Default_PFCdPFCm_6,962,MNI,R
963,7Networks_RH_Default_PFCdPFCm_7,7Networks_RH_Default_PFCdPFCm_7,963,MNI,R
964,7Networks_RH_Default_PFCdPFCm_8,7Networks_RH_Default_PFCdPFCm_8,964,MNI,R
965,7Networks_RH_Default_PFCdPFCm_9,7Networks_RH_Default_PFCdPFCm_9,965,MNI,R
966,7Networks_RH_Default_PFCdPFCm_10,7Networks_RH_Default_PFCdPFCm_10,966,MNI,R
967,7Networks_RH_Default_PFCdPFCm_11,7Networks_RH_Default_PFCdPFCm_11,967,MNI,R
968,7Networks_RH_Default_PFCdPFCm_12,7Networks_RH_Default_PFCdPFCm_12,968,MNI,R
969,7Networks_RH_Default_PFCdPFCm_13,7Networks_RH_Default_PFCdPFCm_13,969,MNI,R
970,7Networks_RH_Default_PFCdPFCm_14,7Networks_RH_Default_PFCdPFCm_14,970,MNI,R
971,7Networks_RH_Default_PFCdPFCm_15,7Networks_RH_Default_PFCdPFCm_15,971,MNI,R
972,7Networks_RH_Default_PFCdPFCm_16,7Networks_RH_Default_PFCdPFCm_16,972,MNI,R
973,7Networks_RH_Default_PFCdPFCm_17,7Networks_RH_Default_PFCdPFCm_17,973,MNI,R
974,7Networks_RH_Default_PFCdPFCm_18,7Networks_RH_Default_PFCdPFCm_18,974,MNI,R
975,7Networks_RH_Default_PFCdPFCm_19,7Networks_RH_Default_PFCdPFCm_19,975,MNI,R
976,7Networks_RH_Default_PFCdPFCm_20,7Networks_RH_Default_PFCdPFCm_20,976,MNI,R
977,7Networks_RH_Default_PFCdPFCm_21,7Networks_RH_Default_PFCdPFCm_21,977,MNI,R
978,7Networks_RH_Default_PFCdPFCm_22,7Networks_RH_Default_PFCdPFCm_22,978,MNI,R
979,7Networks_RH_Default_PFCdPFCm_23,7Networks_RH_Default_PFCdPFCm_23,979,MNI,R
980,7Networks_RH_Default_PFCdPFCm_24,7Networks_RH_Default_PFCdPFCm_24,980,MNI,R
981,7Networks_RH_Default_pCunPCC_1,7Networks_RH_Default_pCunPCC_1,981,MNI,R
982,7Networks_RH_Default_pCunPCC_2,7Networks_RH_Default_pCunPCC_2,982,MNI,R
983,7Networks_RH_Default_pCunPCC_3,7Networks_RH_Default_pCunPCC_3,983,MNI,R
984,7Networks_RH_Default_pCunPCC_4,7Networks_RH_Default_pCunPCC_4,984,MNI,R
985,7Networks_RH_Default_pCunPCC_5,7Networks_RH_Default_pCunPCC_5,985,MNI,R
986,7Networks_RH_Default_pCunPCC_6,7Networks_RH_Default_pCunPCC_6,986,MNI,R
987,7Networks_RH_Default_pCunPCC_7,7Networks_RH_Default_pCunPCC_7,987,MNI,R
988,7Networks_RH_Default_pCunPCC_8,7Networks_RH_Default_pCunPCC_8,988,MNI,R
989,7Networks_RH_Default_pCunPCC_9,7Networks_RH_Default_pCunPCC_9,989,MNI,R
990,7Networks_RH_Default_pCunPCC_10,7Networks_RH_Default_pCunPCC_10,990,MNI,R
991,7Networks_RH_Default_pCunPCC_11,7Networks_RH_Default_pCunPCC_11,991,MNI,R
992,7Networks_RH_Default_pCunPCC_12,7Networks_RH_Default_pCunPCC_12,992,MNI,R
993,7Networks_RH_Default_pCunPCC_13,7Networks_RH_Default_pCunPCC_13,993,MNI,R
994,7Networks_RH_Default_pCunPCC_14,7Networks_RH_Default_pCunPCC_14,994,MNI,R
995,7Networks_RH_Default_pCunPCC_15,7Networks_RH_Default_pCunPCC_15,995,MNI,R
996,7Networks_RH_Default_pCunPCC_16,7Networks_RH_Default_pCunPCC_16,996,MNI,R
997,7Networks_RH_Default_pCunPCC_17,7Networks_RH_Default_pCunPCC_17,997,MNI,R
998,7Networks_RH_Default_pCunPCC_18,7Networks_RH_Default_pCunPCC_18,998,MNI,R
999,7Networks_RH_Cont_pCun_2,7Networks_RH_Cont_pCun_2,999,MNI,R
1000,7Networks_RH_Cont_pCun_4,7Networks_RH_Cont_pCun_4,1000,MNI,R
